no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
192,[],1753613461362442240,R4khm4t_M,Rakhmat020592,1839583148549853203,"@byukicep @realfedinuril Idealnya memang balikpapan, ahok, tom lembong dll jg saran ke pak jokowi sebaiknya balikpapan jd ibu kota baru",Fri Sep 27 08:29:35 +0000 2024,1,2
193,[],1261469436847861761,OtakUdangku,Otak Udang,1839581995992776731,"@realfedinuril Ibu kota emang harus pindah bang. Jakarta udah sumpek sekali.
Situ enak orang kaya, kemana mana naik mobil.
Gue tangang deh bang naik kereta di jam sibuk. Kalo kuat seminggu baru lah silahkan berkomentar",Fri Sep 27 08:25:00 +0000 2024,0,1
194,[],1272758090958430208,tickleyum,Beryl,1839579936967049683,"Ibu Eli ini telah hilang pada tanggal 23 September 2023 pada pukul 7 pagi dari perumahan harapan baru 1 Bekasi Barat, Kota Bekasi. Sebelumnya Ibunya ini dinyatakan sempat kembali &amp; berdatangan ke perumahan saudarinya dengan membawa ""seseorang"" yang sama sekali mereka tidak kenal.",Fri Sep 27 08:16:49 +0000 2024,0,0
195,[],18129942,tempodotco,tempo.co,1839575850813116809,Pernyataan itu Jokowi sampaikan untuk menegaskan bahwa proyek pembangunan Ibu Kota Nusantara atau IKN selaku ibu kota negara baru bukan hanya proyek presiden. Kepala Negara mengklaim mega proyek di Kalimantan Timur tersebut sudah disetujui seluruh rakyat.,Fri Sep 27 08:00:35 +0000 2024,0,1
196,[],18129942,tempodotco,tempo.co,1839575828117791021,"Presiden Joko Widodo atau Jokowi mengatakan ide pemindahan ibu kota negara dari Jakarta bukanlah hal baru. Wacana serupa disebutnya pernah mencuat di era pemerintahan Presiden Pertama RI Sukarno dan presiden-presiden setelahnya.

#TempoHeadliner https://t.co/yVaChrb2ur",Fri Sep 27 08:00:29 +0000 2024,1,5
197,[],213168371,_Haris_Srg,Suluh98,1839574784872681812,"Digagas mereka benar, tapi gak serampangan kayak Pak @jokowi. Hrsnya ekonomi dahulu dibangun, Sikap Mental Rakyat di perbaiki, kesejahteraan tingkatkan baru bangun ibu kota. 
Utk apa ibu kota baru kalau generasi makin rusak begini. Mau jadi apa bangsa ini. https://t.co/NqUp9PrJZW",Fri Sep 27 07:56:21 +0000 2024,0,0
198,[],181832686,sugarushacha,ᯓ✦ ica can’t wait for sanctuary,1839573586249720148,"Liat mantan gubernur jabar sekarang jadi keinget masa-masa fresh graduate dulu, banyak yang baru merasakan Ibu Kota dan berusaha fit in buat jadi si paling si paling  tea geuning.",Fri Sep 27 07:51:35 +0000 2024,0,0
199,[],732825642,_tiarahandayani,🍉tiara 🦥,1839573478359683128,@MerMerlyea gara2 siapa ini yg memaksa bikin ibu kota baru 🔥🔥 kalo negara ni ga mampu knpa di paksa sii 😶‍🌫️,Fri Sep 27 07:51:09 +0000 2024,0,0
200,[],1563082822008840193,123ardhan,STRONG,1839566150704988645,"@msaid_didu Otak kecil ya begini
TDK ingin Indonesia maju punya Ibu Kota Baru yg digagas puluhan tahun namun terrealisasi sekarang.

Maumu nurut sama otakmu
Yaaaaa susah kalau pikiranmu dituruti.",Fri Sep 27 07:22:02 +0000 2024,0,2
201,[],1639818029579276288,westjavapaper,westjavapaper,1839563209419653185,"🇨🇳🇷🇺Perusahaan Tiongkok dan Rusia merupakan salah satu investor asing pertama di ibu kota baru Indonesia, Nusantara, yang memiliki proyek pembangunan #indonesian #Rusia https://t.co/NrvupJzU2h",Fri Sep 27 07:10:21 +0000 2024,0,0
202,"[{'display_url': 'rfr.bz/tnm3mwx', 'expanded_url': 'https://www.rfr.bz/tnm3mwx', 'url': 'https://t.co/VSpPzaAJmu', 'indices': [257, 280]}]",1644892329566937088,traveldivaid,traveldivaid,1839561832014696565,"3 Investor Asing Resmi Masuk IKN: Harapan Baru untuk Ekonomi Indonesia!

Otodiva – Menteri Pariwisata dan Ekonomi Kreatif, Sandiaga Uno, baru saja mengungkapkan rasa syukur yang mendalam terkait masuknya tiga investor asing ke Ibu Kota Nusantara (IKN). Dal https://t.co/VSpPzaAJmu",Fri Sep 27 07:04:52 +0000 2024,0,0
203,[],1390550052255371268,rcmndd,PUDDING TUBBY🍉,1839557765527908468,"kesehatan dulu lah atau pendidikan dulu lah. jangan loncat langsung buang uang ke ibu kota baru.

atau yaaa mengentaskan kkn duluu baru jalanin yang lainnnn.",Fri Sep 27 06:48:43 +0000 2024,0,1
204,[],402497224,bayusetiawwan,by.U (bukan provider),1839546659170336882,@tempodotco Pindah ibukota secara administratif dan bangun ibu kota baru adalah 2 hal yg berbeda,Fri Sep 27 06:04:35 +0000 2024,0,0
205,[],1746533165047660544,Santai924511,Santai,1839527127575933256,"@DokterTifa Nunggu Jakarta tenggelam dulu baru pindah Ibu Kota? Mikir boss jauh ke depan untuk anak cucu kalian, jangan mikir jangka pendek, emang kalian rasain gimana hidup di pinggir laut jakarta? Banjir ROB, tau nya cuma hujat sana sini, ntr jadi pemimpin malah mandul ide nya",Fri Sep 27 04:46:58 +0000 2024,0,0
206,[],1590167375126880256,derina_wati1,purna wati,1839518453667098836,"Pembangunan di IKN lancar jaya! Proyek infrastruktur yang terus berkembang bikin investor makin tertarik buat tanam modal. Dari sektor properti, transportasi, hingga teknologi, semua jadi peluang emas di ibu kota baru ini.

#guru Gibran CALLING ALL PRETTY GIRLS TikTok 😘 https://t.co/O3pt7eiSdb",Fri Sep 27 04:12:30 +0000 2024,0,0
207,[],1648474828977102849,TitaEviana,Tita eviana,1839518410063151245,"Pembangunan di IKN lancar jaya! Proyek infrastruktur yang terus berkembang bikin investor makin tertarik buat tanam modal. Dari sektor properti, transportasi, hingga teknologi, semua jadi peluang emas di ibu kota baru ini.

#guru Gibran CALLING ALL PRETTY GIRLS TikTok https://t.co/EFnWHtQB2N",Fri Sep 27 04:12:20 +0000 2024,0,0
208,"[{'display_url': 'dlvr.it/TDkPF2', 'expanded_url': 'http://dlvr.it/TDkPF2', 'url': 'https://t.co/dHWpE13itb', 'indices': [246, 269]}]",1675698038625673219,trenasiadotcom,TrenAsia,1839517360367317417,"Kucurkan Investasi Rp500 Miliar di IKN, Inilah Profil Delonix Group China: Salah satu investor asing asal China Delonix Group, baru saja menginvestasikan Rp500 miliar untuk membangun kawasan serba guna (mixed use) di Ibu Kota Nusantara (IKN). 
… https://t.co/dHWpE13itb #TrenAsia https://t.co/tO0rVE1uWI",Fri Sep 27 04:08:09 +0000 2024,0,0
209,[],1661208958957416448,UlfiRahmani,Ulfi Rahmani,1839516746325393565,"Pembangunan di IKN lancar jaya! Proyek infrastruktur yang terus berkembang bikin investor makin tertarik buat tanam modal. Dari sektor properti, transportasi, hingga teknologi, semua jadi peluang emas di ibu kota baru ini. 😘 https://t.co/OleJfGyJrA",Fri Sep 27 04:05:43 +0000 2024,0,0
210,[],1661206398523539457,PabrelaZahra,Pabrela Zahra,1839516711898468786,"Pembangunan di IKN lancar jaya! Proyek infrastruktur yang terus berkembang bikin investor makin tertarik buat tanam modal. Dari sektor properti, transportasi, hingga teknologi, semua jadi peluang emas di ibu kota baru ini. https://t.co/qFLhNA1Sdl",Fri Sep 27 04:05:35 +0000 2024,0,0
211,[],1590167375126880256,derina_wati1,purna wati,1839516659830452353,Jokowi minta daerah sekitar IKN jadi tulang punggung ketahanan pangan buat ibu kota baru. Ini jadi peluang besar buat daerah seperti Kalimantan Timur buat kembangkan sektor pertanian dan perikanan secara lebih terintegrasi. 😘 https://t.co/2tHAdGWaiz,Fri Sep 27 04:05:22 +0000 2024,0,0
212,[],1648474828977102849,TitaEviana,Tita eviana,1839516609297416632,Jokowi minta daerah sekitar IKN jadi tulang punggung ketahanan pangan buat ibu kota baru. Ini jadi peluang besar buat daerah seperti Kalimantan Timur buat kembangkan sektor pertanian dan perikanan secara lebih terintegrasi. https://t.co/bammmFQQf7,Fri Sep 27 04:05:10 +0000 2024,0,0
213,[],1590276201561456641,JiyaZiva,ziva jiya,1839515100061020222,"Investor lagi antri masuk ke IKN! Ini jadi bukti nyata kalau keberlanjutan pembangunan di ibu kota baru makin dipercaya. Dengan potensi besar yang ditawarkan, banyak pihak optimis masa depan IKN bakal cerah. 😇 https://t.co/LCTeULGRUQ",Fri Sep 27 03:59:11 +0000 2024,0,0
214,[],1670292609758265345,WidiNatasya25,Widi Natasya,1839515049058341361,"Investor lagi antri masuk ke IKN! Ini jadi bukti nyata kalau keberlanjutan pembangunan di ibu kota baru makin dipercaya. Dengan potensi besar yang ditawarkan, banyak pihak optimis masa depan IKN bakal cerah. https://t.co/oWH8tZNtON",Fri Sep 27 03:58:58 +0000 2024,0,0
215,[],1661210723408818176,EvanyNaura,Evany Naura,1839514967575572817,"Pembangunan di IKN lancar jaya! Proyek infrastruktur yang terus berkembang bikin investor makin tertarik buat tanam modal. Dari sektor properti, transportasi, hingga teknologi, semua jadi peluang emas di ibu kota baru ini. https://t.co/Z2jS1quMr8",Fri Sep 27 03:58:39 +0000 2024,0,0
216,[],1661208958957416448,UlfiRahmani,Ulfi Rahmani,1839514818862326192,Jokowi minta daerah sekitar IKN jadi tulang punggung ketahanan pangan buat ibu kota baru. Ini jadi peluang besar buat daerah seperti Kalimantan Timur buat kembangkan sektor pertanian dan perikanan secara lebih terintegrasi. 😘 https://t.co/eEy9J8m8Xv,Fri Sep 27 03:58:04 +0000 2024,0,1
217,[],1661206398523539457,PabrelaZahra,Pabrela Zahra,1839514785244959209,Jokowi minta daerah sekitar IKN jadi tulang punggung ketahanan pangan buat ibu kota baru. Ini jadi peluang besar buat daerah seperti Kalimantan Timur buat kembangkan sektor pertanian dan perikanan secara lebih terintegrasi. https://t.co/a6J1livAi8,Fri Sep 27 03:57:55 +0000 2024,0,0
218,[],1590167375126880256,derina_wati1,purna wati,1839514732002185316,"Jokowi bilang, IKN bukan sekadar proyek presiden, tapi keputusan besar yang melibatkan seluruh rakyat Indonesia. Pembangunan ini bukan cuma tentang ibu kota baru, tapi juga masa depan kita bersama! 😶 https://t.co/rdFHvXLOKw",Fri Sep 27 03:57:43 +0000 2024,0,0
219,[],1648474828977102849,TitaEviana,Tita eviana,1839514700704346574,"Jokowi bilang, IKN bukan sekadar proyek presiden, tapi keputusan besar yang melibatkan seluruh rakyat Indonesia. Pembangunan ini bukan cuma tentang ibu kota baru, tapi juga masa depan kita bersama! https://t.co/3lhKSJiux5",Fri Sep 27 03:57:35 +0000 2024,0,0
220,[],1453219083604873223,baldhaenton_,YBAE Mimms,1839512634338791567,"eo tak survey dulu ke eh before diorang pilih venue kat Genting tu. Multifandom 2nd gen memang ramai, tapi kalau berdasarkan jarak venue dari ibu kota, memang ramai akan drop Voyage memandangkan diorang baru je datang April haritu. Belum fikir pasal accomodation, transport.",Fri Sep 27 03:49:23 +0000 2024,1,6
221,[],213168371,_Haris_Srg,Suluh98,1839490315142758537,"@mantriss Negara2 yg maju ekonominya, seperti China, Singapura, Jepang, Korea awalnya mereka merubah sikap mental rakyatnya dahulu lewat pendidikan. Bukan membangun ibu kota baru. Utk apa Ibu Kota baru kalau rakyat msh IQ 78 Mental Sembako, politisinya mental penjilat, korup. Tetap rusak.",Fri Sep 27 02:20:41 +0000 2024,0,2
222,[],1497098972443602944,RismaII4,Risma II 🇮🇩🇮🇩🇮🇩,1839477737532334274,"Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. 
#IbuKotaNegaraBaru #TransformasiNegara https://t.co/yY0qXRacb7",Fri Sep 27 01:30:43 +0000 2024,0,1
223,[],1497098972443602944,RismaII4,Risma II 🇮🇩🇮🇩🇮🇩,1839477624550412418,"Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. 
#IbuKotaNegaraBaru #TransformasiNegara https://t.co/orvBmqavz5",Fri Sep 27 01:30:16 +0000 2024,0,1
