no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
98,[],449068058,pengendalijari,Aang,1839963125728366796,@Hilmi28 s.d. penetapan Keppres mengenai pemindahan Ibu Kota NKRI dari Provinsi DKI Jakarta ke IKN,Sat Sep 28 09:39:28 +0000 2024,0,0
99,[],1069401364067868673,PolitikLingkar,Lingkar Politik,1839953318547763376,IKN Nusantara dapat menjadi pusat penggerak ekonomi baru Indonesia. Mari dukung realisasi Indonesia Sentris melalui kebijakan pemindahan Ibu Kota Negara. https://t.co/neQ3UmwETc,Sat Sep 28 09:00:30 +0000 2024,0,0
100,[],1780126233445195776,36Dpib12339,36 Rahmat Fauzi X DPIB 1,1839941237861953623,"@DedynurPalakka IKN sbg ibu kota negara kesatuan Republik Indonesia, akan berfungsi penuh setelah 15 tahun kemudian dan saat itulah presiden RI ke 12 menanda tangani UU pemindahan ibukota dari Jakarta ke IKN.  Kemungkinan Dedi nur palaka sudah sangat tua atau mungkin sudah mati",Sat Sep 28 08:12:30 +0000 2024,0,1
101,[],1639100270885093376,EdwardSimb38933,Edward Simbolon,1839934378211979676,"@geloraco Yang tidak Setuju dengan PEMBANGUNAN IKN,,adalah Kelompok ZOMBIE yang kehilangan Sumber Pendapatannya,😛😄😜😂🤪Akibat dari Pemindahan Ibu Kota Indonesia.😛😄😜😂🤪😛😄😜😂🤪🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩😎😎😎😎😎",Sat Sep 28 07:45:14 +0000 2024,0,0
102,[],1258012718788784130,A1ki4_ku5_21,Ku5_21 🩶🍒,1839933105710547427,"Katanya udah jd, knp batal pindah...katanya udah banyak investor masuk tp kok mangkrak...
Pdhl UU yg disah'in oleh @DPR_RI  dikebut sehari semalem dan Jokowi mendatangani pemindahan ibu kota.
Skrg mau cuci tgn atas kegagalannya kepada Rakyat..
Rakyat yg mana ?? 58% ?? 🤣",Sat Sep 28 07:40:11 +0000 2024,3,5
103,[],1822585909235290112,artup_mu,artup,1839931601649840250,"@V3g3L @ILCTalkshow Jadi kunciannya ini ya:
UU Nomor 2 Tahun 2024 tentang Daerah Khusus Jakarta (DKJ) menjelaskan bahwa Jakarta tetap ibu kota sampai ada Keputusan Presiden tentang pemindahan ke IKN.",Sat Sep 28 07:34:12 +0000 2024,2,12
104,[],1092029964,memet_putra93,kucingbertopeng,1839924757506175137,"@Fahrihamzah “sampai dengan penetapan Keputusan Presiden mengenai pemindahan Ibu Kota NKRI dari Provinsi Daerah Khusus Ibukota Jakarta ke Ibu Kota Nusantara (IKN) sesuai dengan ketentuan peraturan perundang-undangan” 

🥱 udah tau bakalan kemana arahnya",Sat Sep 28 07:07:00 +0000 2024,0,0
105,"[{'display_url': 'aboutmalang.com/tv/detail/x96a…', 'expanded_url': 'https://www.aboutmalang.com/tv/detail/x96a3t4/jokowi-menegaskan-ikn-keputusan-rakyat-bukan-hanya-proyek-presiden', 'url': 'https://t.co/6f2DzQF4tT', 'indices': [150, 173]}]",1668262273561817092,aboutmalang_com,AboutMalang.com,1839922063647354996,"@msaid_didu Presiden Joko Widodo (Jokowi) menegaskan bahwa proyek pemindahan ibu kota ke Nusantara di Kalimantan Timur adalah keputusan dari rakyat.

https://t.co/6f2DzQF4tT",Sat Sep 28 06:56:18 +0000 2024,0,0
106,"[{'display_url': 'setkab.go.id/penandatangana…', 'expanded_url': 'https://setkab.go.id/penandatanganan-keppres-pemindahan-ibu-kota-presiden-ikn-nusantara-harus-semuanya-sudah-siap/', 'url': 'https://t.co/jcH5ApABQk', 'indices': [249, 272]}]",1434455521633849346,abuyahany,"A Yousup Abd., SH",1839919871804747857,"Belum ditandatangani, artinya SU MPR jg pelantikan Presiden terpilih akan dilangsungkan di Jakarta.

Jg bs bermakna bhwa megaproyek ikn benar2 asbun.🧐

Penandatanganan Keppres Pemindahan Ibu Kota,

Presiden: IKN Nusantara Harus Semuanya Sudah Siap
 https://t.co/jcH5ApABQk",Sat Sep 28 06:47:36 +0000 2024,0,0
107,[],1349910155765272577,senthirireng,Ncoro,1839917370665824348,@Hilmi28 Ibu kota Indonesi masih Jakarta Mi..sampi keppres pemindahan Ibu kota kuar..,Sat Sep 28 06:37:39 +0000 2024,0,1
108,"[{'display_url': 'aboutmalang.com/nasional/14213…', 'expanded_url': 'https://www.aboutmalang.com/nasional/14213616154/jokowi-tegaskan-ikn-keputusan-rakyat-bukan-hanya-proyek-presiden-warganet-rakyat-indonesia-bagian-mana-pak', 'url': 'https://t.co/ZWMSH2V7RA', 'indices': [118, 141]}]",1668262273561817092,aboutmalang_com,AboutMalang.com,1839916684674777312,"@BungkusTukang Jokowi juga menyampaikan ulang jika pemindahan Ibu Kota Negara sudah muncul di era Presiden Soekarno.

https://t.co/ZWMSH2V7RA",Sat Sep 28 06:34:56 +0000 2024,0,0
109,[],1732934088649232384,sunnyflow8822,SunnyFlow,1839913857948758478,"@Hilmi28 Kalau sesuai UU no 2 tahun 2024 tentang DKJ, status ibu kota negara masih di Jakarta sampai adanya keppres tentang pemindahan ibukota.

Ibu kota negara masih Jakarta, woy! Kita banyak dikibulin soal IKN",Sat Sep 28 06:23:42 +0000 2024,0,0
110,[],3286987928,_toriqq,toriq,1839892969194930545,@ferrykoto Jadi ibu kota indonesia itu skrg mana? Jakarta atau ikn? Kalo ikn ko masih belum diteken juga itu perpes pemindahan ibu kota?,Sat Sep 28 05:00:42 +0000 2024,0,0
111,[],1689901556022595584,alnauta_sabinah,Alnauta Sabinah,1839882741242048978,@meraaahputiiih Pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur Indonesia,Sat Sep 28 04:20:03 +0000 2024,0,0
